index_character,index_world,name,poster,hero,url,group,Unnamed: 8,url_info,description,index
52,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Кристофф,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Кристофф.jpg,Мультфильмы,,,,1601
53,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Кролик Роджер,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Кролик%20Роджер.jpg,Мультфильмы,,,,1602
54,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Кронк,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Кронк.jpg,Мультфильмы,,,,1603
56,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Кузко,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Кузко.jpg,Мультфильмы,,,,1604
57,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Лаки,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Лаки.jpg,Мультфильмы,,,,1605
58,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ли Шанг,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ли%20Шанг.jpg,Мультфильмы,,,,1606
60,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Майк Вазовски,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Майк%20Вазовски.jpg,Мультфильмы,,,,1607
61,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Марлин,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Марлин.jpg,Мультфильмы,,,,1608
63,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Маугли,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Маугли.jpg,Мультфильмы,,,,1609
64,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Мигель Ривера,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Мигель%20Ривера.jpg,Мультфильмы,,,,1610
65,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Микки Маус,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Микки%20Маус.jpg,Мультфильмы,,,,1611
66,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Мистер Биг,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Мистер%20Биг.jpg,Мультфильмы,,,,1612
68,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Немо,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Немо.jpg,Мультфильмы,,,,1613
69,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ник Уайлд,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ник%20Уайлд.jpg,Мультфильмы,,,,1614
70,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Олаф,https://sun9-13.userapi.com/c851324/v851324741/8258b/Kg2K2ZojZl0.jpg?ava=1,Мультфильмы,,,,1615
71,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Оно,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Оно.jpg,Мультфильмы,,,,1616
72,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Питер Пэн (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Питер%20Пэн%20персонаж.jpg,Мультфильмы,,,,1617
73,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Пликли,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Пликли.jpg,Мультфильмы,,,,1618
74,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Прекрасный Принц (золушка),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Прекрасный%20Принц.jpg,Мультфильмы,,,,1619
75,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Принц (Белоснежка),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц.jpg,Мультфильмы,,,,1620
76,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Принц Навин,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц%20Навин.jpg,Мультфильмы,,,,1621
77,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Принц Филлип,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц%20Филлип.jpg,Мультфильмы,,,,1622
78,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Принц Эрик,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Принц%20Эрик.jpg,Мультфильмы,,,,1623
79,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Простачок,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Простачок.jpg,Мультфильмы,,,,1624
80,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ракета,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ракета.jpg,Мультфильмы,,,,1625
81,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ральф (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ральф%20персонаж.jpg,Мультфильмы,,,,1626
82,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Рафики,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Рафики.jpg,Мультфильмы,,,,1627
83,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Робин Гуд (персонаж),https://i.pinimg.com/474x/b8/84/06/b884063b38a3ef860dce35e439d4baca.jpg,Мультфильмы,,,,1628
84,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Свен,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Свен.jpg,Мультфильмы,,,,1629
85,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Сильвия,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Сильвия.jpg,Мультфильмы,,,,1630
86,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Симба,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Симба.jpg,Мультфильмы,,,,1631
87,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Скотт Лэнг,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Скотт%20Лэнг.jpg,Мультфильмы,,,,1632
88,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Стич,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Стич.jpg,Мультфильмы,,,,1633
89,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Таран,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Таран.jpg,Мультфильмы,,,,1634
90,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Теренс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Теренс.jpg,Мультфильмы,,,,1635
91,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Тимон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тимон.jpg,Мультфильмы,,,,1636
92,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Топотун,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Топотун.jpg,Мультфильмы,,,,1637
93,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Тор Одинсон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тор%20Одинсон.jpg,Мультфильмы,,,,1638
94,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Тракс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тракс.jpg,Мультфильмы,,,,1639
95,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Тут-и-Там,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Тут-и-Там.jpg,Мультфильмы,,,,1640
96,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Филоктет,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Филоктет.jpg,Мультфильмы,,,,1641
97,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Финес Флинн,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Финес%20Флинн.jpg,Мультфильмы,,,,1642
98,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Финн МакМиссл,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Финн%20МакМиссл.jpg,Мультфильмы,,,,1643
99,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Фред (Город героев),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Фред%20Город%20героев.jpg,Мультфильмы,,,,1644
101,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Хан Соло,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Хан%20Соло.jpg,Мультфильмы,,,,1645
102,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Хиро Хамада,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Хиро%20Хамада.jpg,Мультфильмы,,,,1646
103,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Король Хьюберт,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Король%20Хьюберт.jpg,Мультфильмы,,,,1647
104,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Царь Тритон,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Царь%20Тритон.jpg,Мультфильмы,,,,1648
105,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Чёрный Плащ (персонаж),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Чёрный%20Плащ%20персонаж.jpg,Мультфильмы,,,,1649
106,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Чубакка,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Чубакка.jpg,Мультфильмы,,,,1650
107,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Чудовище,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Чудовище.jpg,Мультфильмы,,,,1651
108,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Эмиль,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Эмиль.jpg,Мультфильмы,,,,1652
109,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Энакин Скайуокер,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Энакин%20Скайуокер.jpg,Мультфильмы,,,,1653
110,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Яго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Яго.jpg,Мультфильмы,,,,1654
111,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Дейзи Дак,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дейзи%20Дак.jpg,Мультфильмы,,,,1655
112,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Аврора,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Аврора.jpg,Мультфильмы,,,,1656
113,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Адира,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Адира.jpg,Мультфильмы,,,,1657
114,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Айлонви,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Айлонви.jpg,Мультфильмы,,,,1658
115,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Алиса,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Алиса.jpg,Мультфильмы,,,,1659
116,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Алиса Кингсли,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Алиса%20Кингсли.jpg,Мультфильмы,,,,1660
117,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Анита Рэдклифф,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Анита%20Рэдклифф.jpg,Мультфильмы,,,,1661
118,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Анна,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Анна.jpg,Мультфильмы,,,,1662
119,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ариэль,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ариэль.jpg,Мультфильмы,,,,1663
121,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Барби,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Барби.jpg,Мультфильмы,,,,1664
122,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Белль,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Белль.jpg,Мультфильмы,,,,1665
123,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Белоснежка,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Белоснежка.jpg,Мультфильмы,,,,1666
124,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Ванилопа фон Кекс,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Ванилопа%20фон%20Кекс.jpg,Мультфильмы,,,,1667
125,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Витани,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Витани.jpg,Мультфильмы,,,,1668
126,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Гайка,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Гайка.jpg,Мультфильмы,,,,1669
127,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Глинда Добрая Волшебница Юга,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Глинда%20Добрая%20Волшебница%20Юга.jpg,Мультфильмы,,,,1670
128,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Го Го Томаго,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Го%20Го%20Томаго.jpg,Мультфильмы,,,,1671
129,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Девица Мариан,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Девица%20Мариан.jpg,Мультфильмы,,,,1672
130,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джазири,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джазири.jpg,Мультфильмы,,,,1673
131,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Джейн (Питер Пэн),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Джейн%20Питер%20Пэн.jpg,Мультфильмы,,,,1674
132,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Дочери царя Тритона,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Дочери%20царя%20Тритона.jpg,Мультфильмы,,,,1675
133,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Жасмин,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Жасмин.jpg,Мультфильмы,,,,1676
134,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Зарина,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Зарина.jpg,Мультфильмы,,,,1677
135,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Зури (Хранитель Лев),https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Зури%20Хранитель%20Лев.jpg,Мультфильмы,,,,1678
136,24,Дисней,https://i.pinimg.com/originals/d7/11/d0/d711d08ac31a9512a521d87d9f1115f8.jpg,Иридесса,https://raw.githubusercontent.com/yupest/guess_who/main/data/Дисней/Иридесса.jpg,Мультфильмы,,,,1679
