index_character,hero,url,index,index_world
39,Молотоглав,https://mirai.senkuro.net/characters/46790096048902294/covers/384659163542104e7920d4a4ff91f14e191b9585_52831145355641782.jpeg,647,17
40,Земляной Дракон,https://mirai.senkuro.net/characters/46790093045780630/covers/fd4a7280216ab5a309aaca927685fdb99e438edb_52831115123098550.jpeg,648,17
41,Грорибас,https://mirai.senkuro.net/characters/46790092475355286/covers/0e7bdcdd1831cb046bff0b4c92ca3a7347a6303e_52831108798088118.jpeg,649,17
42,Золотой Шар,https://mirai.senkuro.net/characters/46790091300950166/covers/35ac9074fda8b3148178df45df69e5a54ebb7518_52831097205031862.jpeg,650,17
43,Гэрюганшуп,https://mirai.senkuro.net/characters/46790089472233622/covers/5013e6db70cfa2c001d63d73bf26920e7b1c7215_52831078934643638.jpeg,651,17
44,Гаро,https://mirai.senkuro.net/characters/46790088331382934/covers/dd7ae313a0598d1ea4a1774f5b66e113d471a5d0_52831066653721526.jpeg,652,17
45,Мисс Буран,https://mirai.senkuro.net/characters/46790085915463830/covers/6f1dde1f1183506faa2423b172827b6ad7b42409_52831042024768438.jpeg,653,17
32,Молниеносный Макс,https://mirai.senkuro.net/characters/46790106165563542/covers/24a807650984fc70b9e0f93676a59d0a94d9b313_52831249089168310.jpeg,640,17
46,Человек-лягушка,https://mirai.senkuro.net/characters/46790085361815702/covers/d291c9353d622d290cef2c9cbdab34e0ef0603da_52831035850752950.jpeg,654,17
48,Реснички,https://mirai.senkuro.net/characters/46790082392248470/covers/733ea66ff0a274719a2eb6efb3e1ea4d0d994aff_52831005483991990.jpeg,656,17
49,Технорыцарь,https://mirai.senkuro.net/characters/46790079993106582/covers/ee823e76cf6cd7beb6a50c1c32aec823d6577878_52830981224137654.jpeg,657,17
50,Доктор Кусэно,https://mirai.senkuro.net/characters/46790079422681238/covers/d5f45ac9bfee812f74c00547a8c09e2d78cab0f1_52830975285003190.jpeg,658,17
51,Доктор Генус,https://mirai.senkuro.net/characters/55436691226268195/covers/abf6015d45d8d34406fa5d85fa9be32ff29b2678_55893759178581876.jpeg,659,17
52,Морской Царь,https://mirai.senkuro.net/characters/46790077593964694/covers/70f302cda17db30d47619c2316948312ab0925eb_52830962618205110.jpeg,660,17
53,Крабранта,https://mirai.senkuro.net/characters/46790075865911446/covers/e280e9dcb8ba96523f5c9f0604160d4c50236e1c_52830944129713078.jpeg,661,17
54,Ребёнок-император,https://mirai.senkuro.net/characters/46790074037194902/covers/84b09405926b09500830bdfbc515434dcbf93ae7_52830925523780534.jpeg,662,17
55,Тяранко,https://mirai.senkuro.net/characters/46790073483546774/covers/2827384ca78f2e9e3767413cad1b0f73e79429c5_52830919551091638.jpeg,663,17
56,Носорог Асура,https://mirai.senkuro.net/characters/46790072292364438/covers/fe6087795c2ddf3f2342dabf7af2e085df54fbda_52830907538604982.jpeg,664,17
57,Жужжащий Человек,https://mirai.senkuro.net/characters/46790069926776982/covers/6e33d65d7df7ac074ded14424cdcfc3a09a04ce6_52830882708325302.jpeg,665,17
58,Борос,https://mirai.senkuro.net/characters/46790068735594646/covers/b9e4158ee98303cea59dc30d7f4470ea019b3289_52830870444180406.jpeg,666,17
59,Бофой,https://mirai.senkuro.net/characters/46790067527635094/covers/5c47c3ee4a13569ca2537a38537a8e1bbd95e422_52830858633020342.jpeg,667,17
60,Голубое Пламя,https://mirai.senkuro.net/characters/46790066957209750/covers/480ebd5fe648644be1f338ccc1e39381e247be18_52830852089906102.jpeg,668,17
47,Световой Флеш,https://mirai.senkuro.net/characters/46790084791390358/covers/cfd7b76c271e7cec677cbd8a1a3210fb69662562_52831030062613430.jpeg,655,17
61,Оператор АГ в очках,https://mirai.senkuro.net/characters/46790065698918550/covers/3bda6d4dec5475f7cd5806086e943f525a49003f_52830839859315638.jpeg,669,17
31,Лили,https://mirai.senkuro.net/characters/46790106735988886/covers/21ff0c5ddb7008b3bb0a8dc18446f63d7d5e3ce6_52831254944416694.jpeg,639,17
29,Мерзергард,https://mirai.senkuro.net/characters/46790111517495446/covers/e67f43d84e7cae52aa7676fe3e2d53adfea09210_52831302776259510.jpeg,637,17
0,Зомбимен,https://mirai.senkuro.net/characters/46790153326317718/covers/69dadd23f0b42f926e5561141236c25e4693d637_52831728984654774.jpeg,608,17
1,Зениру,https://mirai.senkuro.net/characters/55436691240555043/covers/312c4c425c1aa804883cae6a042e876bc732498d_55893745186383732.jpeg,609,17
2,Оператор филиала Z,https://mirai.senkuro.net/characters/46790150356750486/covers/cbdcddbdee3e5b9cb6549aab117b53de356ff686_52831699960071094.jpeg,610,17
3,Сторожевой Пёс,https://mirai.senkuro.net/characters/46790149064904854/covers/004d01b43e9f8174f2511287a2f7d90c41896894_52831688031470518.jpeg,611,17
4,Человек-вакцина,https://mirai.senkuro.net/characters/46790146699317398/covers/ef2aaa65cc349d8beaa0fb1cffcf39fa1cf6d0b5_52831663335408566.jpeg,612,17
5,Торнадо,https://mirai.senkuro.net/characters/46790144384061590/covers/35cfc3082bb9b1785864843e5820b015ad074c6a_52831639243326390.jpeg,613,17
6,Тигр в Майке,https://mirai.senkuro.net/characters/46790142538567830/covers/023103f6f839d59cdb5f5cd42ceea67179477986_52831620704502710.jpeg,614,17
7,Мастер в Майке,https://mirai.senkuro.net/characters/46790141951365270/covers/0eec08b27d70f7ced887a3121286ca75e8e321f5_52831614698259382.jpeg,615,17
8,Чёрная Дыра в Майке,https://mirai.senkuro.net/characters/46790140156203158/covers/e740c4693c715d76cdfb1c6a367500322436e18f_52831595421238198.jpeg,616,17
9,Милая Маска,https://mirai.senkuro.net/characters/46790139535446166/covers/15a9b39c84bac86476cfb00e3687ff49969def2a_52831589582767030.jpeg,617,17
10,Блестящий Суперсплав,https://mirai.senkuro.net/characters/46790138411372694/covers/458681e2bb361faa1b5c60b3f45e177920ebfdf3_52831577587057590.jpeg,618,17
11,Супертюнинг YO649Z Mk. II,https://mirai.senkuro.net/characters/55436691212636707/covers/c9ad7985c16f05a296b8da1eb53331c6e166597e_55893751377176436.jpeg,619,17
12,Подземные жители,https://mirai.senkuro.net/characters/46790136582656150/covers/0e553df09a4e5d994d48d2ce39f1d9b05648d381_52831559551550390.jpeg,620,17
30,Маругори,https://mirai.senkuro.net/characters/46790110326313110/covers/ccafcdf0a78460ae310d94ddd2012d55366c01de_52831290445005750.jpeg,638,17
13,Подземный Король,https://mirai.senkuro.net/characters/46790136012230806/covers/50719383283c696414cffaed5aff2ddc18e5eedf_52831553343980470.jpeg,621,17
15,Упругие Усы,https://mirai.senkuro.net/characters/46790134233845910/covers/9ba0db0a09fa012222e99c5ce0a744bcb1846ce7_52831535241364406.jpeg,623,17
16,Ребёнок с раздвоенным подбородком,https://mirai.senkuro.net/characters/46790133596311702/covers/0a8950342cfd1b6c07128ebba1e01f9348c4239d_52831529470002102.jpeg,624,17
17,Сверхзвуковой Соник,https://mirai.senkuro.net/characters/46790133042663574/covers/aa1db91c4c0c85e25f0fceceb8ef607b8bf5a5f7_52831523430204342.jpeg,625,17
18,Снек,https://mirai.senkuro.net/characters/46790131851481238/covers/2d4fb929401f7e08918ed394801a26d3cde81157_52831511652598710.jpeg,626,17
19,Человек-улыбка,https://mirai.senkuro.net/characters/46790131213947030/covers/1cbb8fdac4bd42ff5741361249de40e3b0239973_52831505461806006.jpeg,627,17
21,Ситч,https://mirai.senkuro.net/characters/46790129485893782/covers/e8763dc6d298cd60c9f790953de49f8d00e608e7_52831487745065910.jpeg,629,17
22,Шибабава,https://mirai.senkuro.net/characters/46790128277934230/covers/6d3cb3f7a7c8b74fcc0ec8a120542a9a3a06b499_52831476168786870.jpeg,630,17
23,Секингар,https://mirai.senkuro.net/characters/46790126533103766/covers/a1ff347c32407b4da6aa6992257d7ee379e54c10_52831458334606262.jpeg,631,17
24,Гомо-Гомо Зек,https://mirai.senkuro.net/characters/46790124100407446/covers/13627ec5348413e769b2d603cf86d13ac2c0d103_52831432967455670.jpeg,632,17
25,Свинобог,https://mirai.senkuro.net/characters/46790120560414870/covers/2a073ab202eba0cfce83cb4142d5df9399c53e0c_52831395520709558.jpeg,633,17
26,Бесправный Ездок,https://mirai.senkuro.net/characters/46790115661467798/covers/e2eaff5dff83b2eca8ffb61eed92e729048fda42_52831346615124918.jpeg,634,17
27,Женщина-Комар,https://mirai.senkuro.net/characters/46790114537394326/covers/fb6ffb46a3fd70fe95b61309ab61aa385bab381a_52831334300648374.jpeg,635,17
28,Стальная Бита,https://mirai.senkuro.net/characters/46790112691900566/covers/7a5588c3df6fd09636b07c2080df9cf4ddefc7d7_52831314805523382.jpeg,636,17
14,Жало,https://mirai.senkuro.net/characters/46790134787494038/covers/8549d9f0940f56b14de2368fdebdf40eb55cf864_52831541130167222.jpeg,622,17
66,Атомный Самурай,https://mirai.senkuro.net/characters/46790060397318294/covers/031d6081160ceb008791c5a50ee24ffa728b5189_52830785685685174.jpeg,674,17
20,Слизняк,https://mirai.senkuro.net/characters/46790130626744470/covers/689a8ac50febe42419755fb0db18ae9945ac1c4d_52831499606557622.jpeg,628,17
64,Человек-аккумулятор,https://mirai.senkuro.net/characters/46790062762905750/covers/9763a3e1f5c69cb67ef626c6d3d9f0e3313c8378_52830809157010358.jpeg,672,17
63,Оператор АГ с щетиной,https://mirai.senkuro.net/characters/46790063970865302/covers/d80c5c80cdd35223a5749c111bed2ebeabeb7b82_52830821152719798.jpeg,671,17
62,Царь Зверей,https://mirai.senkuro.net/characters/46790064558067862/covers/dc2386144ce59be8c27a8bbb9e4b170ce9dee9dd_52830827276403638.jpeg,670,17
61,Дон Криг,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Дон%20Криг.jpg,740,18
240,Ульти,https://i.pinimg.com/originals/b9/cc/54/b9cc5475d678f20af1cf2e9604579d10.jpg,912,18
232,Куин,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Куин.jpg,911,18
231,Пейдж Ван,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Пейдж%20Ван.jpg,910,18
230,Ороти Куродзуми,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Ороти%20Куродзуми.jpg,909,18
229,Окику,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Окику.jpg,908,18
227,Отама,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Отама.jpg,906,18
241,Чёрная Мария,https://i.pinimg.com/originals/fb/96/a7/fb96a7b630e39bd6066e98f07cb15161.jpg,913,18
226,Кёсиро,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кёсиро.jpg,905,18
225,Комурасаки,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Комурасаки.jpg,904,18
224,Кинг,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кинг.jpg,903,18
223,Кавамацу,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кавамацу.jpg,902,18
228,Оцуру,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Оцуру.jpg,907,18
242,Сасаки,https://i.pinimg.com/originals/e1/a0/0a/e1a00a99693a29a8e7e0f66e5b708986.jpg,914,18
244,Ямато,https://i.pinimg.com/originals/1f/e6/3a/1fe63aba003a97b3494b893549146daf.jpg,916,18
222,Хёгоро,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Хёгоро.jpg,901,18
247,Ута,https://kg-portal.ru/img/106222/main_2x.jpg,917,18
250,Guernica,https://i.pinimg.com/originals/5b/2d/25/5b2d25f36b43d25572b9bf953f0aaff1.jpg,918,18
256,Пингвин,https://i.pinimg.com/originals/65/dc/08/65dc0895fb9745461660f905bc95bf1a.jpg,919,18
258,Пудинг Шарлотта,https://i.pinimg.com/originals/89/be/a9/89bea9b2681d44b80cd2fc6d48138169.jpg,920,18
259,Катакури Шарлотта,https://i.pinimg.com/originals/1d/76/e6/1d76e6b3e284a5843f199cb420f2f72a.jpg,921,18
260,Зевс,https://i.pinimg.com/736x/5b/f7/53/5bf753a2b810e4be44a732736a025607.jpg,922,18
261,Прометей,https://i.ytimg.com/vi/d5fFXspH8s4/maxresdefault.jpg,923,18
262,Брюле Шарлотта,https://i.pinimg.com/originals/be/1e/03/be1e03b07669dce2f4120e8e4be0362c.jpg,924,18
263,Шифон Шарлотта,https://www.opgt.it/files/gallerie/tv/Ep_783/040.jpg,925,18
266,Перосперо Шарлотта,https://i.pinimg.com/originals/8c/62/67/8c62679fe7826ec5b6074317561573f7.jpg,926,18
268,Мияги,https://comicvine.gamespot.com/a/uploads/square_small/11161/111610434/8699007-7839484089-latest.jpg,927,18
269,Смузи Шарлотта,https://i.pinimg.com/originals/4b/92/ff/4b92ff8e38f11737afa84c3ad7d8b6b6--one-piece--one-piece-anime.jpg,928,18
243,Who's Who,https://i.pinimg.com/originals/6a/e4/d5/6ae4d5b3f4cb776c4d2e98998d3e7705.jpg,915,18
221,Фукурокудзю,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Фукурокудзю.jpg,900,18
219,Морганс,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Морганс.jpg,898,18
270,Овен Шарлотта,https://i.pinimg.com/originals/6d/91/f0/6d91f0def68c400f9b89311623316b0e.jpg,929,18
191,Требол,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Требол.jpg,870,18
192,Сеньор Пинк,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Сеньор%20Пинк.jpg,871,18
193,Джора,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Джора.jpg,872,18
194,Гладиус,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Гладиус.jpg,873,18
195,Деллинджер,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Деллинджер.jpg,874,18
196,Кирос,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кирос.jpg,875,18
197,Кандзюро,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кандзюро.jpg,876,18
198,Сай,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Сай.jpg,877,18
199,Элизабелло II,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Элизабелло%20II.jpg,878,18
200,Викка,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Викка.jpg,879,18
201,Биан,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Биан.jpg,880,18
202,Лео,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Лео.jpg,881,18
203,Гантё,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Гантё.jpg,882,18
220,Пец Капоне,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Пец%20Капоне.jpg,899,18
204,Рик Дольд III,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Рик%20Дольд%20III.jpg,883,18
206,Хайрудин,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Хайрудин.jpg,885,18
207,Донкихот Росинант,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Донкихот%20Росинант.jpg,886,18
208,Донкихот Хоуминг,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Донкихот%20Хоуминг.jpg,887,18
209,Нэкомамуси,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Нэкомамуси.jpg,888,18
210,Джек,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Джек.jpg,889,18
211,Кэррот,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кэррот.jpg,890,18
212,Рэйдзю Винсмок,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Рэйдзю%20Винсмок.jpg,891,18
213,Педро,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Педро.jpg,892,18
214,Ванда,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Ванда.jpg,893,18
215,Ёндзи Винсмок,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Ёндзи%20Винсмок.jpg,894,18
216,Пралине Шарлотта,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Пралине%20Шарлотта.jpg,895,18
217,Инуараси,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Инуараси.jpg,896,18
218,Наполеон,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Наполеон.jpg,897,18
205,Хак,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Хак.jpg,884,18
271,Сора Винсмок,https://i.pinimg.com/originals/fb/80/94/fb8094975c83ca5db00a2f4f96f6c838--one-piece-d-one-piece-anime.jpg,930,18
59,Монки Д. Гарп,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Монки%20Д.%20Гарп.jpg,738,18
190,Пика,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Пика.jpg,869,18
27,Кумадори,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кумадори.jpg,706,18
26,Курэха,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Курэха.jpg,705,18
25,Галдино,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Галдино.jpg,704,18
24,Маршал Д. Тич,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Маршал%20Д.%20Тич.jpg,703,18
23,Смокер,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Смокер.jpg,702,18
22,Крокодайл,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Крокодайл.jpg,701,18
21,Беллами,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Беллами.jpg,700,18
20,Донкихот Дофламинго,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Донкихот%20Дофламинго.jpg,699,18
19,Кудзан,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Кудзан.jpg,698,18
18,Эдвард Ньюгейт,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Эдвард%20Ньюгейт.jpg,697,18
17,Ташиги,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Ташиги.jpg,696,18
16,Куро,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Куро.jpg,695,18
15,Портгас Д. Эйс,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Портгас%20Д.%20Эйс.jpg,694,18
14,Дракул Михоук,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Дракул%20Михоук.jpg,693,18
13,Энель,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Энель.jpg,692,18
12,Багги,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Багги.jpg,691,18
11,Шанкс,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Шанкс.jpg,690,18
10,Виви Нефертари,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Виви%20Нефертари.jpg,689,18
9,Брук,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Брук.jpg,688,18
8,Нами,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Нами.jpg,687,18
7,Усопп,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Усопп.jpg,686,18
6,Тони Тони Чоппер,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Тони%20Тони%20Чоппер.jpg,685,18
5,Санджи,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Санджи.jpg,684,18
4,Монки Д. Луффи,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Монки%20Д.%20Луффи.jpg,683,18
3,Фрэнки,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Фрэнки.jpg,682,18
2,Зоро Ророноа,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Зоро%20Ророноа.jpg,681,18
1,Нико Робин,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Нико%20Робин.jpg,680,18
28,Лаки Ру,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Лаки%20Ру.jpg,707,18
29,Модзи,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Модзи.jpg,708,18
30,Хаччи,https://raw.githubusercontent.com/yupest/guess_who/main/data/One%20piece/Хаччи.jpg,709,18
